CountryName,Date,PredictedDailyNewCases,PredictedDailyQuantile25,PredictedDailyQuantile75
Latvia,2021-03-11,0,0,0
Latvia,2021-03-12,0,0,0
Latvia,2021-03-13,0,0,0
Latvia,2021-03-14,0,0,0
Latvia,2021-03-15,0,0,0
Latvia,2021-03-16,0,0,0
Latvia,2021-03-17,0,0,0
Latvia,2021-03-18,0,0,0
Latvia,2021-03-19,0,0,0
Latvia,2021-03-20,0,0,0
Latvia,2021-03-21,0,0,0
Lebanon,2021-02-19,0,0,0
Lebanon,2021-02-20,0,0,0
Lebanon,2021-02-21,0,0,0
Lebanon,2021-02-22,0,0,0
Lebanon,2021-02-23,0,0,0
Lebanon,2021-02-24,0,0,0
Lebanon,2021-02-25,0,0,0
Lebanon,2021-02-26,0,0,0
Lebanon,2021-02-27,0,0,0
Lebanon,2021-02-28,0,0,0
Lebanon,2021-03-01,0,0,0
Lebanon,2021-03-02,0,0,0
Lebanon,2021-03-03,0,0,0
Lebanon,2021-03-04,0,0,0
Lebanon,2021-03-05,0,0,0
Lebanon,2021-03-06,0,0,0
Lebanon,2021-03-07,0,0,0
Lebanon,2021-03-08,0,0,0
Lebanon,2021-03-09,0,0,0
Lebanon,2021-03-10,0,0,0
Lebanon,2021-03-11,0,0,0
Lebanon,2021-03-12,0,0,0
Lebanon,2021-03-13,0,0,0
Lebanon,2021-03-14,0,0,0
Lebanon,2021-03-15,0,0,0
Lebanon,2021-03-16,0,0,0
Lebanon,2021-03-17,0,0,0
Lebanon,2021-03-18,0,0,0
Lebanon,2021-03-19,0,0,0
Lebanon,2021-03-20,0,0,0
Lebanon,2021-03-21,0,0,0
Lesotho,2021-02-19,0,0,0
Lesotho,2021-02-20,0,0,0
Lesotho,2021-02-21,0,0,0
Lesotho,2021-02-22,0,0,0
Lesotho,2021-02-23,0,0,0
Lesotho,2021-02-24,0,0,0
Lesotho,2021-02-25,0,0,0
Lesotho,2021-02-26,0,0,0
Lesotho,2021-02-27,0,0,0
Lesotho,2021-02-28,0,0,0
Lesotho,2021-03-01,0,0,0
Lesotho,2021-03-02,0,0,0
Lesotho,2021-03-03,0,0,0
Lesotho,2021-03-04,0,0,0
Lesotho,2021-03-05,0,0,0
Lesotho,2021-03-06,0,0,0
Lesotho,2021-03-07,0,0,0
Lesotho,2021-03-08,0,0,0
Lesotho,2021-03-09,0,0,0
Lesotho,2021-03-10,0,0,0
Lesotho,2021-03-11,0,0,0
Lesotho,2021-03-12,0,0,0
Lesotho,2021-03-13,0,0,0
Lesotho,2021-03-14,0,0,0
Lesotho,2021-03-15,0,0,0
Lesotho,2021-03-16,0,0,0
Lesotho,2021-03-17,0,0,0
Lesotho,2021-03-18,0,0,0
Lesotho,2021-03-19,0,0,0
Lesotho,2021-03-20,0,0,0
Lesotho,2021-03-21,0,0,0
Liberia,2021-02-19,0,0,0
Liberia,2021-02-20,0,0,0
Liberia,2021-02-21,0,0,0
Liberia,2021-02-22,0,0,0
Liberia,2021-02-23,0,0,0
Liberia,2021-02-24,0,0,0
Liberia,2021-02-25,0,0,0
Liberia,2021-02-26,0,0,0
Liberia,2021-02-27,0,0,0
Liberia,2021-02-28,0,0,0
Liberia,2021-03-01,0,0,0
Liberia,2021-03-02,0,0,0
Liberia,2021-03-03,0,0,0
Liberia,2021-03-04,0,0,0
Liberia,2021-03-05,0,0,0
Liberia,2021-03-06,0,0,0
Liberia,2021-03-07,0,0,0
Liberia,2021-03-08,0,0,0
Liberia,2021-03-09,0,0,0
Liberia,2021-03-10,0,0,0
Liberia,2021-03-11,0,0,0
Liberia,2021-03-12,0,0,0
Liberia,2021-03-13,0,0,0
Liberia,2021-03-14,0,0,0
Liberia,2021-03-15,0,0,0
Liberia,2021-03-16,0,0,0
Liberia,2021-03-17,0,0,0
Liberia,2021-03-18,0,0,0
Liberia,2021-03-19,0,0,0
Liberia,2021-03-20,0,0,0
Liberia,2021-03-21,0,0,0
Libya,2021-02-19,0,0,0
Libya,2021-02-20,0,0,0
Libya,2021-02-21,0,0,0
Libya,2021-02-22,0,0,0
Libya,2021-02-23,0,0,0
Libya,2021-02-24,0,0,0
Libya,2021-02-25,0,0,0
Libya,2021-02-26,0,0,0
Libya,2021-02-27,0,0,0
Libya,2021-02-28,0,0,0
Libya,2021-03-01,0,0,0
Libya,2021-03-02,0,0,0
Libya,2021-03-03,0,0,0
Libya,2021-03-04,0,0,0
Libya,2021-03-05,0,0,0
Libya,2021-03-06,0,0,0
Libya,2021-03-07,0,0,0
Libya,2021-03-08,0,0,0
Libya,2021-03-09,0,0,0
Libya,2021-03-10,0,0,0
Libya,2021-03-11,0,0,0
Libya,2021-03-12,0,0,0
Libya,2021-03-13,0,0,0
Libya,2021-03-14,0,0,0
Libya,2021-03-15,0,0,0
Libya,2021-03-16,0,0,0
Libya,2021-03-17,0,0,0
Libya,2021-03-18,0,0,0
Libya,2021-03-19,0,0,0
Libya,2021-03-20,0,0,0
Libya,2021-03-21,0,0,0
Lithuania,2021-02-19,0,0,0
Lithuania,2021-02-20,0,0,0
Lithuania,2021-02-21,0,0,0
Lithuania,2021-02-22,0,0,0
Lithuania,2021-02-23,0,0,0
Lithuania,2021-02-24,0,0,0
Lithuania,2021-02-25,0,0,0
Lithuania,2021-02-26,0,0,0
Lithuania,2021-02-27,0,0,0
Lithuania,2021-02-28,0,0,0
Lithuania,2021-03-01,0,0,0
Lithuania,2021-03-02,0,0,0
Lithuania,2021-03-03,0,0,0
Lithuania,2021-03-04,0,0,0
Lithuania,2021-03-05,0,0,0
Lithuania,2021-03-06,0,0,0
Lithuania,2021-03-07,0,0,0
Lithuania,2021-03-08,0,0,0
Lithuania,2021-03-09,0,0,0
Lithuania,2021-03-10,0,0,0
Lithuania,2021-03-11,0,0,0
Lithuania,2021-03-12,0,0,0
Lithuania,2021-03-13,0,0,0
Lithuania,2021-03-14,0,0,0
Lithuania,2021-03-15,0,0,0
Lithuania,2021-03-16,0,0,0
Lithuania,2021-03-17,0,0,0
Lithuania,2021-03-18,0,0,0
Lithuania,2021-03-19,0,0,0
Lithuania,2021-03-20,0,0,0
Lithuania,2021-03-21,0,0,0
Luxembourg,2021-02-19,0,0,0
Luxembourg,2021-02-20,0,0,0
Luxembourg,2021-02-21,0,0,0
Luxembourg,2021-02-22,0,0,0
Luxembourg,2021-02-23,0,0,0
Luxembourg,2021-02-24,0,0,0
Luxembourg,2021-02-25,0,0,0
Luxembourg,2021-02-26,0,0,0
Luxembourg,2021-02-27,0,0,0
Luxembourg,2021-02-28,0,0,0
Luxembourg,2021-03-01,0,0,0
Luxembourg,2021-03-02,0,0,0
Luxembourg,2021-03-03,0,0,0
Luxembourg,2021-03-04,0,0,0
Luxembourg,2021-03-05,0,0,0
Luxembourg,2021-03-06,0,0,0
Luxembourg,2021-03-07,0,0,0
Luxembourg,2021-03-08,0,0,0
Luxembourg,2021-03-09,0,0,0
Luxembourg,2021-03-10,0,0,0
Luxembourg,2021-03-11,0,0,0
Luxembourg,2021-03-12,0,0,0
Luxembourg,2021-03-13,0,0,0
Luxembourg,2021-03-14,0,0,0
Luxembourg,2021-03-15,0,0,0
Luxembourg,2021-03-16,0,0,0
Luxembourg,2021-03-17,0,0,0
Luxembourg,2021-03-18,0,0,0
Luxembourg,2021-03-19,0,0,0
Luxembourg,2021-03-20,0,0,0
Luxembourg,2021-03-21,0,0,0
Macao,2021-02-19,0,0,0
Macao,2021-02-20,0,0,0
Macao,2021-02-21,0,0,0
Macao,2021-02-22,0,0,0
Macao,2021-02-23,0,0,0
Macao,2021-02-24,0,0,0
Macao,2021-02-25,0,0,0
Macao,2021-02-26,0,0,0
Macao,2021-02-27,0,0,0
Macao,2021-02-28,0,0,0
Macao,2021-03-01,0,0,0
Macao,2021-03-02,0,0,0
Macao,2021-03-03,0,0,0
Macao,2021-03-04,0,0,0
Macao,2021-03-05,0,0,0
Macao,2021-03-06,0,0,0
Macao,2021-03-07,0,0,0
Macao,2021-03-08,0,0,0
Macao,2021-03-09,0,0,0
Macao,2021-03-10,0,0,0
Macao,2021-03-11,0,0,0
Macao,2021-03-12,0,0,0
Macao,2021-03-13,0,0,0
Macao,2021-03-14,0,0,0
Macao,2021-03-15,0,0,0
Macao,2021-03-16,0,0,0
Macao,2021-03-17,0,0,0
Macao,2021-03-18,0,0,0
Macao,2021-03-19,0,0,0
Macao,2021-03-20,0,0,0
Macao,2021-03-21,0,0,0
Madagascar,2021-02-19,0,0,0
Madagascar,2021-02-20,0,0,0
Madagascar,2021-02-21,0,0,0
Madagascar,2021-02-22,0,0,0
Madagascar,2021-02-23,0,0,0
Madagascar,2021-02-24,0,0,0
Madagascar,2021-02-25,0,0,0
Madagascar,2021-02-26,0,0,0
Madagascar,2021-02-27,0,0,0
Madagascar,2021-02-28,0,0,0
Madagascar,2021-03-01,0,0,0
Madagascar,2021-03-02,0,0,0
Madagascar,2021-03-03,0,0,0
Madagascar,2021-03-04,0,0,0
Madagascar,2021-03-05,0,0,0
Madagascar,2021-03-06,0,0,0
Madagascar,2021-03-07,0,0,0
Madagascar,2021-03-08,0,0,0
Madagascar,2021-03-09,0,0,0
Madagascar,2021-03-10,0,0,0
Madagascar,2021-03-11,0,0,0
Madagascar,2021-03-12,0,0,0
Madagascar,2021-03-13,0,0,0
Madagascar,2021-03-14,0,0,0
Madagascar,2021-03-15,0,0,0
Madagascar,2021-03-16,0,0,0
Madagascar,2021-03-17,0,0,0
Madagascar,2021-03-18,0,0,0
Madagascar,2021-03-19,0,0,0
Madagascar,2021-03-20,0,0,0
Madagascar,2021-03-21,0,0,0
Malawi,2021-02-19,0,0,0
Malawi,2021-02-20,0,0,0
Malawi,2021-02-21,0,0,0
Malawi,2021-02-22,0,0,0
Malawi,2021-02-23,0,0,0
Malawi,2021-02-24,0,0,0
Malawi,2021-02-25,0,0,0
Malawi,2021-02-26,0,0,0
Malawi,2021-02-27,0,0,0
Malawi,2021-02-28,0,0,0
Malawi,2021-03-01,0,0,0
Malawi,2021-03-02,0,0,0
Malawi,2021-03-03,0,0,0
Malawi,2021-03-04,0,0,0
Malawi,2021-03-05,0,0,0
Malawi,2021-03-06,0,0,0
Malawi,2021-03-07,0,0,0
Malawi,2021-03-08,0,0,0
Malawi,2021-03-09,0,0,0
Malawi,2021-03-10,0,0,0
Malawi,2021-03-11,0,0,0
Malawi,2021-03-12,0,0,0
Malawi,2021-03-13,0,0,0
Malawi,2021-03-14,0,0,0
Malawi,2021-03-15,0,0,0
Malawi,2021-03-16,0,0,0
Malawi,2021-03-17,0,0,0
Malawi,2021-03-18,0,0,0
Malawi,2021-03-19,0,0,0
Malawi,2021-03-20,0,0,0
Malawi,2021-03-21,0,0,0
Malaysia,2021-02-19,0,0,0
Malaysia,2021-02-20,0,0,0
Malaysia,2021-02-21,0,0,0
Malaysia,2021-02-22,0,0,0
Malaysia,2021-02-23,0,0,0
Malaysia,2021-02-24,0,0,0
Malaysia,2021-02-25,0,0,0
Malaysia,2021-02-26,0,0,0
Malaysia,2021-02-27,0,0,0
Malaysia,2021-02-28,0,0,0
Malaysia,2021-03-01,0,0,0
Malaysia,2021-03-02,0,0,0
Malaysia,2021-03-03,0,0,0
Malaysia,2021-03-04,0,0,0
Malaysia,2021-03-05,0,0,0
Malaysia,2021-03-06,0,0,0
Malaysia,2021-03-07,0,0,0
Malaysia,2021-03-08,0,0,0
Malaysia,2021-03-09,0,0,0
Malaysia,2021-03-10,0,0,0
Malaysia,2021-03-11,0,0,0
Malaysia,2021-03-12,0,0,0
Malaysia,2021-03-13,0,0,0
Malaysia,2021-03-14,0,0,0
Malaysia,2021-03-15,0,0,0
Malaysia,2021-03-16,0,0,0
Malaysia,2021-03-17,0,0,0
Malaysia,2021-03-18,0,0,0
Malaysia,2021-03-19,0,0,0
Malaysia,2021-03-20,0,0,0
Malaysia,2021-03-21,0,0,0
Mali,2021-02-19,0,0,0
Mali,2021-02-20,0,0,0
Mali,2021-02-21,0,0,0
Mali,2021-02-22,0,0,0
Mali,2021-02-23,0,0,0
Mali,2021-02-24,0,0,0
Mali,2021-02-25,0,0,0
Mali,2021-02-26,0,0,0
Mali,2021-02-27,0,0,0
Mali,2021-02-28,0,0,0
Mali,2021-03-01,0,0,0
Mali,2021-03-02,0,0,0
Mali,2021-03-03,0,0,0
Mali,2021-03-04,0,0,0
Mali,2021-03-05,0,0,0
Mali,2021-03-06,0,0,0
Mali,2021-03-07,0,0,0
Mali,2021-03-08,0,0,0
Mali,2021-03-09,0,0,0
Mali,2021-03-10,0,0,0
Mali,2021-03-11,0,0,0
Mali,2021-03-12,0,0,0
Mali,2021-03-13,0,0,0
Mali,2021-03-14,0,0,0
Mali,2021-03-15,0,0,0
Mali,2021-03-16,0,0,0
Mali,2021-03-17,0,0,0
Mali,2021-03-18,0,0,0
Mali,2021-03-19,0,0,0
Mali,2021-03-20,0,0,0
Mali,2021-03-21,0,0,0
Malta,2021-02-19,0,0,0
Malta,2021-02-20,0,0,0
Malta,2021-02-21,0,0,0
Malta,2021-02-22,0,0,0
Malta,2021-02-23,0,0,0
Malta,2021-02-24,0,0,0
Malta,2021-02-25,0,0,0
Malta,2021-02-26,0,0,0
Malta,2021-02-27,0,0,0
Malta,2021-02-28,0,0,0
Malta,2021-03-01,0,0,0
Malta,2021-03-02,0,0,0
Malta,2021-03-03,0,0,0
Malta,2021-03-04,0,0,0
Malta,2021-03-05,0,0,0
Malta,2021-03-06,0,0,0
Malta,2021-03-07,0,0,0
Malta,2021-03-08,0,0,0
Malta,2021-03-09,0,0,0
Malta,2021-03-10,0,0,0
Malta,2021-03-11,0,0,0
Malta,2021-03-12,0,0,0
Malta,2021-03-13,0,0,0
Malta,2021-03-14,0,0,0
Malta,2021-03-15,0,0,0
Malta,2021-03-16,0,0,0
Malta,2021-03-17,0,0,0
Malta,2021-03-18,0,0,0
Malta,2021-03-19,0,0,0
Malta,2021-03-20,0,0,0
Malta,2021-03-21,0,0,0
Mauritania,2021-02-19,0,0,0
Mauritania,2021-02-20,0,0,0
Mauritania,2021-02-21,0,0,0
Mauritania,2021-02-22,0,0,0
Mauritania,2021-02-23,0,0,0
Mauritania,2021-02-24,0,0,0
Mauritania,2021-02-25,0,0,0
Mauritania,2021-02-26,0,0,0
Mauritania,2021-02-27,0,0,0
Mauritania,2021-02-28,0,0,0
Mauritania,2021-03-01,0,0,0
Mauritania,2021-03-02,0,0,0
Mauritania,2021-03-03,0,0,0
Mauritania,2021-03-04,0,0,0
Mauritania,2021-03-05,0,0,0
Mauritania,2021-03-06,0,0,0
Mauritania,2021-03-07,0,0,0
Mauritania,2021-03-08,0,0,0
Mauritania,2021-03-09,0,0,0
Mauritania,2021-03-10,0,0,0
Mauritania,2021-03-11,0,0,0
Mauritania,2021-03-12,0,0,0
Mauritania,2021-03-13,0,0,0
Mauritania,2021-03-14,0,0,0
Mauritania,2021-03-15,0,0,0
Mauritania,2021-03-16,0,0,0
Mauritania,2021-03-17,0,0,0
Mauritania,2021-03-18,0,0,0
Mauritania,2021-03-19,0,0,0
Mauritania,2021-03-20,0,0,0
Mauritania,2021-03-21,0,0,0
Mauritius,2021-02-19,0,0,0
Mauritius,2021-02-20,0,0,0
Mauritius,2021-02-21,0,0,0
Mauritius,2021-02-22,0,0,0
Mauritius,2021-02-23,0,0,0
Mauritius,2021-02-24,0,0,0
Mauritius,2021-02-25,0,0,0
Mauritius,2021-02-26,0,0,0
Mauritius,2021-02-27,0,0,0
Mauritius,2021-02-28,0,0,0
Mauritius,2021-03-01,0,0,0
Mauritius,2021-03-02,0,0,0
Mauritius,2021-03-03,0,0,0
Mauritius,2021-03-04,0,0,0
Mauritius,2021-03-05,0,0,0
Mauritius,2021-03-06,0,0,0
Mauritius,2021-03-07,0,0,0
Mauritius,2021-03-08,0,0,0
Mauritius,2021-03-09,0,0,0
Mauritius,2021-03-10,0,0,0
Mauritius,2021-03-11,0,0,0
Mauritius,2021-03-12,0,0,0
Mauritius,2021-03-13,0,0,0
Mauritius,2021-03-14,0,0,0
Mauritius,2021-03-15,0,0,0
Mauritius,2021-03-16,0,0,0
Mauritius,2021-03-17,0,0,0
Mauritius,2021-03-18,0,0,0
Mauritius,2021-03-19,0,0,0
Mauritius,2021-03-20,0,0,0
Mauritius,2021-03-21,0,0,0
Mexico,2021-02-19,0,0,0
Mexico,2021-02-20,0,0,0
Mexico,2021-02-21,0,0,0
Mexico,2021-02-22,0,0,0
Mexico,2021-02-23,0,0,0
Mexico,2021-02-24,0,0,0
Mexico,2021-02-25,0,0,0
Mexico,2021-02-26,0,0,0
Mexico,2021-02-27,0,0,0
Mexico,2021-02-28,0,0,0
Mexico,2021-03-01,0,0,0
Mexico,2021-03-02,0,0,0
Mexico,2021-03-03,0,0,0
Mexico,2021-03-04,0,0,0
Mexico,2021-03-05,0,0,0
Mexico,2021-03-06,0,0,0
Mexico,2021-03-07,0,0,0
Mexico,2021-03-08,0,0,0
Mexico,2021-03-09,0,0,0
Mexico,2021-03-10,0,0,0
Mexico,2021-03-11,0,0,0
Mexico,2021-03-12,0,0,0
Mexico,2021-03-13,0,0,0
Mexico,2021-03-14,0,0,0
Mexico,2021-03-15,0,0,0
Mexico,2021-03-16,0,0,0
Mexico,2021-03-17,0,0,0
Mexico,2021-03-18,0,0,0
Mexico,2021-03-19,0,0,0
Mexico,2021-03-20,0,0,0
Mexico,2021-03-21,0,0,0
Moldova,2021-02-19,0,0,0
Moldova,2021-02-20,0,0,0
Moldova,2021-02-21,0,0,0
Moldova,2021-02-22,0,0,0
Moldova,2021-02-23,0,0,0
Moldova,2021-02-24,0,0,0
Moldova,2021-02-25,0,0,0
Moldova,2021-02-26,0,0,0
Moldova,2021-02-27,0,0,0
Moldova,2021-02-28,0,0,0
Moldova,2021-03-01,0,0,0
Moldova,2021-03-02,0,0,0
Moldova,2021-03-03,0,0,0
Moldova,2021-03-04,0,0,0
Moldova,2021-03-05,0,0,0
Moldova,2021-03-06,0,0,0
Moldova,2021-03-07,0,0,0
Moldova,2021-03-08,0,0,0
Moldova,2021-03-09,0,0,0
Moldova,2021-03-10,0,0,0
Moldova,2021-03-11,0,0,0
Moldova,2021-03-12,0,0,0
Moldova,2021-03-13,0,0,0
Moldova,2021-03-14,0,0,0
Moldova,2021-03-15,0,0,0
Moldova,2021-03-16,0,0,0
Moldova,2021-03-17,0,0,0
Moldova,2021-03-18,0,0,0
Moldova,2021-03-19,0,0,0
Moldova,2021-03-20,0,0,0
Moldova,2021-03-21,0,0,0
Monaco,2021-02-19,0,0,0
Monaco,2021-02-20,0,0,0
Monaco,2021-02-21,0,0,0
Monaco,2021-02-22,0,0,0
Monaco,2021-02-23,0,0,0
Monaco,2021-02-24,0,0,0
Monaco,2021-02-25,0,0,0
Monaco,2021-02-26,0,0,0
Monaco,2021-02-27,0,0,0
Monaco,2021-02-28,0,0,0
Monaco,2021-03-01,0,0,0
Monaco,2021-03-02,0,0,0
Monaco,2021-03-03,0,0,0
Monaco,2021-03-04,0,0,0
Monaco,2021-03-05,0,0,0
Monaco,2021-03-06,0,0,0
Monaco,2021-03-07,0,0,0
Monaco,2021-03-08,0,0,0
Monaco,2021-03-09,0,0,0
Monaco,2021-03-10,0,0,0
Monaco,2021-03-11,0,0,0
Monaco,2021-03-12,0,0,0
Monaco,2021-03-13,0,0,0
Monaco,2021-03-14,0,0,0
Monaco,2021-03-15,0,0,0
Monaco,2021-03-16,0,0,0
Monaco,2021-03-17,0,0,0
Monaco,2021-03-18,0,0,0
Monaco,2021-03-19,0,0,0
Monaco,2021-03-20,0,0,0
Monaco,2021-03-21,0,0,0
Mongolia,2021-02-19,0,0,0
Mongolia,2021-02-20,0,0,0
Mongolia,2021-02-21,0,0,0
Mongolia,2021-02-22,0,0,0
Mongolia,2021-02-23,0,0,0
Mongolia,2021-02-24,0,0,0
Mongolia,2021-02-25,0,0,0
Mongolia,2021-02-26,0,0,0
Mongolia,2021-02-27,0,0,0
Mongolia,2021-02-28,0,0,0
Mongolia,2021-03-01,0,0,0
Mongolia,2021-03-02,0,0,0
Mongolia,2021-03-03,0,0,0
Mongolia,2021-03-04,0,0,0
Mongolia,2021-03-05,0,0,0
Mongolia,2021-03-06,0,0,0
Mongolia,2021-03-07,0,0,0
Mongolia,2021-03-08,0,0,0
Mongolia,2021-03-09,0,0,0
Mongolia,2021-03-10,0,0,0
Mongolia,2021-03-11,0,0,0
Mongolia,2021-03-12,0,0,0
Mongolia,2021-03-13,0,0,0
Mongolia,2021-03-14,0,0,0
Mongolia,2021-03-15,0,0,0
Mongolia,2021-03-16,0,0,0
Mongolia,2021-03-17,0,0,0
Mongolia,2021-03-18,0,0,0
Mongolia,2021-03-19,0,0,0
Mongolia,2021-03-20,0,0,0
Mongolia,2021-03-21,0,0,0
Morocco,2021-02-19,0,0,0
Morocco,2021-02-20,0,0,0
Morocco,2021-02-21,0,0,0
Morocco,2021-02-22,0,0,0
Morocco,2021-02-23,0,0,0
Morocco,2021-02-24,0,0,0
Morocco,2021-02-25,0,0,0
Morocco,2021-02-26,0,0,0
Morocco,2021-02-27,0,0,0
Morocco,2021-02-28,0,0,0
Morocco,2021-03-01,0,0,0
Morocco,2021-03-02,0,0,0
Morocco,2021-03-03,0,0,0
Morocco,2021-03-04,0,0,0
Morocco,2021-03-05,0,0,0
Morocco,2021-03-06,0,0,0
Morocco,2021-03-07,0,0,0
Morocco,2021-03-08,0,0,0
Morocco,2021-03-09,0,0,0
Morocco,2021-03-10,0,0,0
Morocco,2021-03-11,0,0,0
Morocco,2021-03-12,0,0,0
Morocco,2021-03-13,0,0,0
Morocco,2021-03-14,0,0,0
Morocco,2021-03-15,0,0,0
Morocco,2021-03-16,0,0,0
Morocco,2021-03-17,0,0,0
Morocco,2021-03-18,0,0,0
Morocco,2021-03-19,0,0,0
Morocco,2021-03-20,0,0,0
Morocco,2021-03-21,0,0,0
Mozambique,2021-02-19,0,0,0
Mozambique,2021-02-20,0,0,0
Mozambique,2021-02-21,0,0,0
Mozambique,2021-02-22,0,0,0
Mozambique,2021-02-23,0,0,0
Mozambique,2021-02-24,0,0,0
Mozambique,2021-02-25,0,0,0
Mozambique,2021-02-26,0,0,0
Mozambique,2021-02-27,0,0,0
Mozambique,2021-02-28,0,0,0
Mozambique,2021-03-01,0,0,0
Mozambique,2021-03-02,0,0,0
Mozambique,2021-03-03,0,0,0
Mozambique,2021-03-04,0,0,0
Mozambique,2021-03-05,0,0,0
Mozambique,2021-03-06,0,0,0
Mozambique,2021-03-07,0,0,0
Mozambique,2021-03-08,0,0,0
Mozambique,2021-03-09,0,0,0
Mozambique,2021-03-10,0,0,0
Mozambique,2021-03-11,0,0,0
Mozambique,2021-03-12,0,0,0
Mozambique,2021-03-13,0,0,0
Mozambique,2021-03-14,0,0,0
Mozambique,2021-03-15,0,0,0
Mozambique,2021-03-16,0,0,0
Mozambique,2021-03-17,0,0,0
Mozambique,2021-03-18,0,0,0
Mozambique,2021-03-19,0,0,0
Mozambique,2021-03-20,0,0,0
Mozambique,2021-03-21,0,0,0
Myanmar,2021-02-19,0,0,0
Myanmar,2021-02-20,0,0,0
Myanmar,2021-02-21,0,0,0
Myanmar,2021-02-22,0,0,0
Myanmar,2021-02-23,0,0,0
Myanmar,2021-02-24,0,0,0
Myanmar,2021-02-25,0,0,0
Myanmar,2021-02-26,0,0,0
Myanmar,2021-02-27,0,0,0
Myanmar,2021-02-28,0,0,0
Myanmar,2021-03-01,0,0,0
Myanmar,2021-03-02,0,0,0
Myanmar,2021-03-03,0,0,0
Myanmar,2021-03-04,0,0,0
Myanmar,2021-03-05,0,0,0
Myanmar,2021-03-06,0,0,0
Myanmar,2021-03-07,0,0,0
Myanmar,2021-03-08,0,0,0
Myanmar,2021-03-09,0,0,0
Myanmar,2021-03-10,0,0,0
Myanmar,2021-03-11,0,0,0
Myanmar,2021-03-12,0,0,0
Myanmar,2021-03-13,0,0,0
Myanmar,2021-03-14,0,0,0
Myanmar,2021-03-15,0,0,0
Myanmar,2021-03-16,0,0,0
Myanmar,2021-03-17,0,0,0
Myanmar,2021-03-18,0,0,0
Myanmar,2021-03-19,0,0,0
Myanmar,2021-03-20,0,0,0
Myanmar,2021-03-21,0,0,0
Namibia,2021-02-19,0,0,0
Namibia,2021-02-20,0,0,0
Namibia,2021-02-21,0,0,0
Namibia,2021-02-22,0,0,0
Namibia,2021-02-23,0,0,0
Namibia,2021-02-24,0,0,0
Namibia,2021-02-25,0,0,0
Namibia,2021-02-26,0,0,0
Namibia,2021-02-27,0,0,0
Namibia,2021-02-28,0,0,0
Namibia,2021-03-01,0,0,0
Namibia,2021-03-02,0,0,0
Namibia,2021-03-03,0,0,0
Namibia,2021-03-04,0,0,0
Namibia,2021-03-05,0,0,0
Namibia,2021-03-06,0,0,0
Namibia,2021-03-07,0,0,0
Namibia,2021-03-08,0,0,0
Namibia,2021-03-09,0,0,0
Namibia,2021-03-10,0,0,0
Namibia,2021-03-11,0,0,0
Namibia,2021-03-12,0,0,0
Namibia,2021-03-13,0,0,0
Namibia,2021-03-14,0,0,0
Namibia,2021-03-15,0,0,0
Namibia,2021-03-16,0,0,0
Namibia,2021-03-17,0,0,0
Namibia,2021-03-18,0,0,0
Namibia,2021-03-19,0,0,0
Namibia,2021-03-20,0,0,0
Namibia,2021-03-21,0,0,0
Nepal,2021-02-19,0,0,0
Nepal,2021-02-20,0,0,0
Nepal,2021-02-21,0,0,0
Nepal,2021-02-22,0,0,0
Nepal,2021-02-23,0,0,0
Nepal,2021-02-24,0,0,0
Nepal,2021-02-25,0,0,0
Nepal,2021-02-26,0,0,0
Nepal,2021-02-27,0,0,0
Nepal,2021-02-28,0,0,0
Nepal,2021-03-01,0,0,0
Nepal,2021-03-02,0,0,0
Nepal,2021-03-03,0,0,0
Nepal,2021-03-04,0,0,0
Nepal,2021-03-05,0,0,0
Nepal,2021-03-06,0,0,0
Nepal,2021-03-07,0,0,0
Nepal,2021-03-08,0,0,0
Nepal,2021-03-09,0,0,0
Nepal,2021-03-10,0,0,0
Nepal,2021-03-11,0,0,0
Nepal,2021-03-12,0,0,0
Nepal,2021-03-13,0,0,0
Nepal,2021-03-14,0,0,0
Nepal,2021-03-15,0,0,0
Nepal,2021-03-16,0,0,0
Nepal,2021-03-17,0,0,0
Nepal,2021-03-18,0,0,0
Nepal,2021-03-19,0,0,0
Nepal,2021-03-20,0,0,0
Nepal,2021-03-21,0,0,0
Netherlands,2021-02-19,0,0,0
Netherlands,2021-02-20,0,0,0
Netherlands,2021-02-21,0,0,0
Netherlands,2021-02-22,0,0,0
Netherlands,2021-02-23,0,0,0
Netherlands,2021-02-24,0,0,0
Netherlands,2021-02-25,0,0,0
Netherlands,2021-02-26,0,0,0
Netherlands,2021-02-27,0,0,0
Netherlands,2021-02-28,0,0,0
Netherlands,2021-03-01,0,0,0
Netherlands,2021-03-02,0,0,0
Netherlands,2021-03-03,0,0,0
Netherlands,2021-03-04,0,0,0
Netherlands,2021-03-05,0,0,0
Netherlands,2021-03-06,0,0,0
Netherlands,2021-03-07,0,0,0
Netherlands,2021-03-08,0,0,0
Netherlands,2021-03-09,0,0,0
Netherlands,2021-03-10,0,0,0
Netherlands,2021-03-11,0,0,0
Netherlands,2021-03-12,0,0,0
Netherlands,2021-03-13,0,0,0
Netherlands,2021-03-14,0,0,0
Netherlands,2021-03-15,0,0,0
Netherlands,2021-03-16,0,0,0
Netherlands,2021-03-17,0,0,0
Netherlands,2021-03-18,0,0,0
Netherlands,2021-03-19,0,0,0
Netherlands,2021-03-20,0,0,0
Netherlands,2021-03-21,0,0,0
New Zealand,2021-02-19,0,0,0
New Zealand,2021-02-20,0,0,0
New Zealand,2021-02-21,0,0,0
New Zealand,2021-02-22,0,0,0
